	1-2	1-4	1-6	1-7	2-9	2-10	2-12	2-14	3-16	3-19	3-21	3-24	4-26	4-29	4-31
A0A1D5QCN2|RHOA	0.2815987525876794	0.19598387841635767	-0.050103314423063344	0.06668830802049529	0.12166883331829959	0.029989318354654487	-0.08238494259135021	-0.0638347092469452	-0.18718709006338613	-0.040003349578767985	-0.21220604411715338	0.0673552678017644	-0.13404094744890385	-0.07641009717535982	-0.06878101102752766
F7BW95|KRT7	-0.4616019639556608	-0.3492609901558183	-1.2241680462262996	1.0926492879656744	-0.7229289248159154	0.36987118323070894	-0.07822131764981408	-0.20365166231825066	1.4127257521237417	-0.3765402792336462	0.8356476651238349	-0.2898013153965794	-0.8530725910380298	1.6405479493557866	-0.5710367647898476
H9H3J3|TXNRD1	-0.14741347017176393	-0.11113828169559853	-0.17977392686784616	-0.1069152039165122	-0.1357854787952333	-0.12230056468300864	-0.21475505548084617	-0.17987860055801494	-0.17372483025682356	-0.261719877231788	-0.21220604411715338	-0.03353695971923491	-0.28344517499704536	-0.22649471288970996	-0.3356363492224249
F6SLG7|LOC714226	-0.13857159341995715	-0.12419443452104491	0.03419491988359677	-0.16424837898246367	-0.07184465796572631	-0.1454304395215638	-0.05485175883520525	-0.02625541144480309	-0.1486338492939931	-0.04813886948842813	-0.05019755685857036	-0.18810591832722853	-0.04193782986463704	-0.07066230056504112	0.06698697968272273
H9FVG8|CRLF3	0.15666662338267387	0.3370906973171926	0.0458452796225223	0.14502705770965596	0.09838917255640997	0.020927946900556244	-0.05758155159077756	0.21475268805899178	0.07959945063151533	0.09540904401905495	0.1324035107191882	0.18982455888001723	0.019863026576377493	0.04238595087977129	-0.1165270865075449
F7BBG8|PPP3CC	0.06267896303835066	0.162925589837062	0.015883041606655157	0.11197277678913707	0.03397808415970768	0.10050153862151637	0.07419747815825889	0.17266872938773947	0.06831364308500015	0.10400019257656987	0.05750632825341408	0.08621429505308043	0.04979823311815125	0.12108619227554507	0.0013986380551458955
F6W1M5|GABARAPL2	0.0	0.0931929686442136	-0.050103314423063344	0.06668830802049529	-0.029389248603116647	-0.019899557437704746	-0.04263121012480621	-0.03822805311087893	0.014446771106264578	-0.030569532417780154	-0.03919506280109855	0.08120927688189095	-0.09649120913250521	-0.004787169344851419	-0.10594677163192807
F6XTY2|DTNB	-0.32326330557118166	-0.39248456580633406	-0.4257241780760912	-0.38764093556928725	-0.28569151417198835	-0.31044552684006976	-0.3173408253917105	-0.34851474156284534	-0.31435833052850054	-0.3444603082397243	-0.3738523964654008	-0.3629489881303898	-0.2387068602317609	-0.36735724872955966	-0.46873200201858434
A0A5F8AFZ6|SBSN	-0.04060385377247187	-0.33401216308686993	0.026375415424297527	0.6512247951431361	-0.3909956681825151	0.055569687818046054	-0.16386634472999237	-0.31738212430794976	0.7778275519872823	-0.015868483071351233	0.7197968376951066	-0.19264507794239605	-0.14579412887458165	1.1410373491710746	0.16509706513257044
A0A1D5Q969|TNPO3	0.03949229365444179	0.11187292371247949	-0.03912175775932426	0.13409289558728293	-0.09425590538598581	0.019628806748932692	0.0	0.13406980255201856	0.18088278646869704	-0.04135608764401691	0.07280005847976644	0.1122095035860248	-0.10220486032689888	-0.010277927793300723	-0.3128610911338212
A0A1D5R9C0|CHN2	-0.31493844092025003	-0.28268885518695297	0.08150063466195337	-0.05872641036581809	-0.06076825007666574	0.04283619791025767	0.12564027246499263	0.20123788158451028	0.12024143512886112	0.18374054262080902	0.10290956957771343	-0.19264507794239605	0.09544089867386336	-0.10256238503132836	-0.07613796241587456
F7E6K7|IGSF9B	0.048553665108540034	-0.008044788731495014	0.013247981438685025	-0.02429291330194397	-0.0760203339369197	-0.03197238973827993	0.04013138635331884	-0.0638347092469452	0.06957199034392042	0.13067262530244134	0.17908125006311765	-0.08746284125033948	0.14692740896197026	0.12609990728120365	0.3488225835247786
F7ASD7|KCNQ2	-0.1787938848115392	-0.3106075587519262	0.1490721393573137	-0.2396704127682835	0.25950379522282363	0.09063691871196061	0.15894386271367403	0.16804470286229195	-0.4305195814546315	0.1662672360812646	-0.14431973422312036	-0.23415328584666495	0.15652940807326943	0.021012300087204297	0.21296628550000274
I0FQQ7|POLDIP2	-0.22640176631859257	-0.20357391182882995	-0.23979869794006364	-0.2846078177821458	-0.328223019509207	-0.29743353296661373	-0.2564856200048558	-0.19767157068486876	-0.2627704418698538	-0.2855666191861558	-0.2753537626434976	-0.2720795454368009	-0.32794072473771724	-0.3222693592010216	-0.4784471568517961
F6TLE0|UBA2	0.12764244166250713	0.09068393315809643	0.20902165796798874	0.16903252072044533	0.054496759496908465	0.06819177218715194	0.12443652183955453	0.0685917313115085	0.18204671960233293	0.12706438238559276	0.174362701160588	0.04182017569462709	0.11527207059543244	0.26780606491378717	0.24519995245062126
F7AV45|RPSA	-0.08946612096248432	-0.23312880607420883	0.4305914214496268	-0.17478453982939457	0.010540284625623897	0.13090078892568796	0.3747705329902353	0.3857982293952195	-0.0496835663134511	0.15568075941553666	-0.04743905689600704	-0.4894103410887396	0.1684427296167701	0.0410593346567409	0.44241262306270984
A0A1D5RFQ0|ARHGEF9	0.0880122749114631	-0.005358205011194286	0.03679203136963591	0.13652988103311597	0.11435786307355014	0.11881784525712014	0.09524102216082103	0.10048934958394595	0.05820715663467718	0.14976564231053563	0.04463652800237235	0.13412428001446544	0.12630846557034198	-0.00890327781708318	0.016694825151657315
F6PZI2|LAMA4	0.01460633318520238	-0.18521487246690754	0.1538651505462131	-0.09972687294697846	0.13618055709061652	0.11517314005746784	0.16011917442094828	-0.03956450067369306	-0.006614844421565097	0.1580400322894589	0.09918006717965645	-0.06232327897183123	0.248067860254425	0.2252184361014719	0.2557864291163492
H9YZY1|PSMA6	-0.16675881989119093	-0.15363821241352688	-0.26676574554033305	-0.21771593412697476	-0.3002724977685889	-0.2559372308934813	-0.2849920476938501	-0.28532091507565127	-0.242328644255847	-0.31471296484567224	-0.29648657490640173	-0.16265033764455863	-0.31793355138233603	-0.24903728154079824	-0.17693860320336652
A0A1D5QR71|EXOC7	0.04597050409453751	0.051225323355173366	0.04197227047531604	0.05256301009068466	0.12288373447715856	0.04155664568368536	0.056634017265247166	0.07971320426053788	0.0026374688166311278	0.03892398976902825	-0.044685821249547855	0.06482200105624228	0.0407530935151441	-0.07353333641979623	-0.04548774957568994
F6XD25|TCEAL5	0.09552632856876975	-0.0656505321199086	0.12973925319213192	0.1328728574250268	-0.03479767121040665	0.0377111657323905	0.09524102216082103	0.001300311075758509	0.11415667266788387	0.2625959633320487	0.2525517645348355	0.0	0.13968373663534617	0.01426757045385664	0.29052394296011147
F7HTL0|ADSS2	-0.119598092303639	-0.11692643405700567	0.01060809956598091	-0.13456224843781253	-0.05388843236142886	-0.08968788759456736	-0.08238494259135021	-0.05976121466052024	-0.12829340100981756	-0.05768865876597816	-0.1665954475968538	-0.09169569037253815	-0.05019755685857036	-0.13368490252710896	-0.07171929114886957
F7F8Z9|ACOT4	-0.1341708933909116	-0.14326439751963166	-0.10773445154834456	-0.19609055002396888	-0.0649119438038416	-0.19886969848302427	-0.1463257634208572	-0.1828288981933247	-0.1486338492939931	-0.1597685960884998	-0.186183252966252	-0.11879604805513111	-0.05019755685857036	-0.07929260570848118	-0.05854390240113631
F7DIA1|ARMC10	-0.046105080803841875	-0.04757315291813232	-0.09488502928133322	0.06284964932772387	-0.04294851233127078	-0.036019222800981715	-0.0026278605460382243	-0.12069021330285196	-0.023956741195082037	-0.07697999737473829	-0.04743905689600704	-0.011983691762322654	-0.024202348325625678	0.015619041316985799	-0.0426023585321149
F7HNZ9|CHMP2A	0.05755847836974923	0.061511962592212574	0.013247981438685025	0.05900074964809561	0.07598275950813027	0.01050192110284684	-0.0318547264724085	0.0	0.035205331273061996	-0.0026326559146571116	0.01195060249679182	0.03924163159285071	0.0013327437815117693	0.021012300087204297	0.08820346559241855
F7F2I8|CRTAC1	-0.08379737087579223	-0.0712586831698219	0.26989438444156144	-0.06571284068192479	-0.047041266965153664	-0.03332007320002636	0.11961145031557388	0.17266872938773947	0.02226627556556382	0.051668728489055044	0.03945628889669221	-0.14494833591109965	0.035558866334894565	0.07775110443709884	0.13864796481016906
F7AE06|SNX5	-0.45976530547604366	-0.4607693053728086	-0.3007893278292121	-0.47051511776631355	-0.2538074531522023	-0.3468457270916918	-0.2239247582206944	-0.4408513820160266	-0.4216523437004091	-0.261719877231788	-0.288321895271797	-0.43641115007141085	-0.1282000688598434	-0.21852840307965318	0.12202834324068472
A0A5F8AJK2|MTMR1	0.0880122749114631	0.03696035729353535	0.06886749753837623	0.10327807523673092	0.10332146809864062	0.11395618929708579	0.09769667388713324	0.062375887827526566	0.02356541571718737	0.06932430772903761	-0.02963623437625376	0.093689415615227	0.08542214284887233	0.07904442145861948	0.05356646392040111
A0A5F7ZAM9|TRAPPC8	0.06012099243757091	0.13519219429760465	-0.041859320328154856	0.06796559455004435	0.006596696636919641	0.023522722853423716	0.001312137462790991	-0.01569583975851707	0.05820715663467718	-0.04406537490200317	-0.008022421270191121	0.022367813028454392	-0.03372512244413242	0.10212803457166048	0.03456550199034525
F6RQ47|LOC717946	-0.01610467001415966	-0.02019671398682718	0.057402311044921744	-0.020215581221400963	0.10085742814715962	0.03899413161586368	0.02859489185619568	0.019382670059216317	-0.013260158063577485	-0.08812055497993869	-0.05434522154830707	0.026279324798848952	-0.03509066446836184	-0.004787169344851419	-0.12718556800626707
I2CV35|ATG16L1	-0.09658352583163568	-0.0782996685503955	-0.0863818904760703	-0.03934250017523806	-0.08581083712972903	-0.04143271898734606	-0.0768361086707228	-0.010444896597340991	-0.08564906360132385	-0.031913449646671005	-0.009363839349992784	-0.058175614282094515	-0.020140323002390492	0.059521863193800706	0.013925735931308726
F6PM12|VWA8	-0.6372816401237805	-0.5956988854589172	-0.5763374874342774	-0.6647505266148037	-0.6381647523129841	-0.620981723522138	-0.5416428367367898	-0.6292143414598053	-0.572477245948178	-0.6155320331389365	-0.6241575635222548	-0.6198572911673421	-0.5637849455427729	-0.5959282449951319	-0.5565579833574852
F7HQD9|COL14A1	0.07540122397346166	-0.0656505321199086	-0.1767620363357409	-0.19455821313972244	0.050671670978942734	0.023522722853423716	-0.0754522284294655	-0.2774157169903051	-0.25802733061383487	-0.059058089377476045	-0.11658877848955482	-0.059556844680454975	-0.171092163053065	0.07386418235293934	0.12202834324068472
F7E9M5|PSMB7	0.02644794582971874	0.030429359083140886	-0.1396345360146318	0.02783420819672551	-0.1141554628236907	-0.14688844372942494	-0.17271726231225806	-0.12069021330285196	-0.07309774676769294	-0.06180085644101453	-0.014742019076559545	0.018445667320818232	-0.15615729840762313	-0.021322537071151233	-0.014061466490306904
F6QWX1|ABHD16A	-0.05301124545614191	-0.03245186589346946	0.09651580965260015	-0.046235466182621025	0.06717430189087106	0.08319393552639864	0.11598202691488299	0.05362846797052054	0.02745583166812729	0.0880042627973035	0.05237217678197763	0.003972545073267664	0.14692740896197026	0.0699667597911417	0.10261088941344394
H9FUT7|NDUFB10	0.09052131039758027	0.13640914505798674	0.05612275881834944	0.10452338825396625	0.06717430189087106	0.10785598976066779	0.13881566121272573	0.14352238372822307	0.132334507116881	0.09786888270685926	0.11404057667439978	0.10852445677816899	0.0966883652806746	0.10212803457166048	0.056260573089664256
F7H091|GRM2	0.16977670570893524	0.13519219429760465	-0.05562559883410608	0.13042968149669798	0.06338272272849674	0.12969703830024987	0.05157636075888078	0.07971320426053788	0.04675208510109624	-0.013211585375883725	-0.044685821249547855	0.09988923195015684	-0.013395593369042835	-0.03945234117669008	-0.26667722325560844
A0A1D5Q3Y9|CCDC90B	-0.10373621792912309	-0.0656505321199086	-0.1308643263868997	-0.047618020232739984	0.019700283911099986	-0.03332007320002636	-0.05621600956654814	-0.08575642319346492	-0.13118168033464409	-0.07836787149898118	-0.10220486032689888	-0.05403983971288917	-0.010706505841402661	-0.007529936408389906	0.05086731431944576
A0A1D5QJS1|KPNA6	0.023824863214580883	0.02255293347250996	-0.0625583129959908	0.026520876252693185	0.09467885321803546	0.007883599075833192	0.03885409982376978	0.08340139129065222	0.06326924969093806	0.1258596265403092	-0.008022421270191121	0.08246216019197275	0.24469576279192573	-0.03245235150550883	0.3222079309935426
F6VW58|PLAA	-0.5545888516776374	-0.5075230740725505	-0.5314022559706284	-0.5369230622139094	-0.5330146730549429	-0.5061281045735014	-0.5245468429134824	-0.49849480638272053	-0.5549188745638732	-0.5955220724074421	-0.5896368233875177	-0.49874820566807576	-0.6017265173829274	-0.5918062563599451	-0.8200040584880912
A0A5K1UD59|FXR1	-0.05024481116476565	0.04216395190107512	0.14546690206035204	-0.07273326835969729	0.007912424079585673	-0.03332007320002636	-0.04804978941812647	0.2479959800948044	0.02096596448980531	0.19642112401731482	0.1919782440775592	-0.0013266162230303885	0.13483433697395036	-0.024096951466356556	0.11429269446107944
F6QI47|POLR2B	-0.1518548129535387	-0.12128283910114165	-0.08214904135387163	-0.19916011509873113	-0.14745547197986858	-0.2003827505785939	-0.0865606185625436	-0.09128929686229292	-0.22063357315652815	-0.08951919303508458	-0.15170682174447322	-0.21864028647534042	-0.13404094744890385	-0.10256238503132836	0.018077379201776274
F7ETM9|UCHL3	0.01592687793725442	-0.05172479618859987	-0.11348224815866326	-0.009398698002249753	0.1155789338539252	-0.018564346753885547	-0.1463257634208572	-0.0774966961995316	-0.12829340100981756	-0.10640947423737915	-0.13404094744890385	0.131705679211822	-0.06686024496175597	-0.20115583908153367	-0.10745350288208276
A0A1D5Q562|OSBPL2	0.009312033515689322	0.04086481174945157	-0.09062719527817634	-0.0147970019280807	-0.04158683687304558	-0.09530696009572748	-0.10338524120390255	-0.010444896597340991	0.09574687320811254	-0.08253952271663892	0.019863026576377493	0.0546442160522104	-0.1325785093704177	-0.0592349533672277	-0.13792337970892135
A0A5F7ZE24|TMEM65	0.16264052442730662	0.2509503376342863	-0.04460208739169334	0.07306346218972314	0.04299093389731906	0.12607974837957525	0.056634017265247166	0.10170220803359586	0.09451116003544355	-0.059058089377476045	0.006651441200493768	0.19214773980214558	-0.07807658943400708	0.045035529293720594	-0.18486987683958578
F7GL19|CSPG4	0.18863573296025113	0.14368937097414464	-0.06812857103893699	0.006676064855821562	0.23049270856375523	0.044114616284465114	0.036296129222990026	0.10170220803359586	-0.18418460190186273	0.1779395897271639	0.009303454890091475	0.21403335373220952	0.07026233567786659	-0.007529936408389906	0.17628562217353438
F7HL62|RNF40	0.05370615287414279	0.061511962592212574	0.12119896162589106	0.04609641458945389	0.018395267955186728	0.029989318354654487	0.041407543040589384	0.11257229325251378	0.07334046015983284	0.1580400322894589	0.06517345900506684	0.06482200105624228	0.07026233567786659	0.049000795301336386	0.12331359503249291
A0A1D5QB73|CORO2B	0.0	0.13153517068951553	0.03938447598616024	0.11938389774870957	-0.1845447907150887	0.040275957591693695	0.05537126441361159	0.12097054173837485	0.1855328953805805	0.05926187781128539	0.16130654833514146	0.011884969152853336	-0.030997909834478962	0.09830632361925223	-0.07466356776441328
A0A1D5R9U2|CORO7	0.13738219201100568	0.140053850257639	-0.09630710435053114	0.14017765804826016	0.04299093389731906	0.10418345054990852	0.002623082615137856	0.009077661667477782	-0.003965266007615792	0.007869265188189728	-0.024202348325625678	0.13412428001446544	-0.06546431351188069	0.04238595087977129	-0.032548693868191786
G7NKT1|LMAN1	-0.9618068464971817	-0.8955700594730825	-0.7602209464665093	-0.9866786215021661	-0.9366172772715033	-0.944430312181954	-0.880388549684426	-0.820422901270083	-0.841412253221656	-0.7572731424040542	-0.7963964308028135	-1.0458036896131249	-0.7463294335161988	-0.7119215400599517	-0.6282856661835232
A0A5K1VU42|HNRNPUL1	-0.06413033741971552	-0.05867086180146292	0.057402311044921744	-0.04900190047399728	-0.03479767121040665	-0.04143271898734606	0.014368290288237356	-0.006519193383540733	-0.034733224847479746	-0.015868483071351233	-0.08089435408148683	-0.07065455356378558	-0.07105616175623458	-0.045076890370568196	-0.007013601761054193
Q8MKJ3|UOX	-3.9284036882299684	-3.3889786223047986	-3.5429902302458403	-3.9448584458075393	-3.8246488456287056	-3.946968034983854	-3.854048157505646	-3.965296530657028	-3.884624320042955	-3.7955670622260897	-3.6532200291247174	-3.820676300555438	-3.8700314181978657	-3.8162581998746874	-3.839903615925796
H9FVV4|PIP4K2A	0.04597050409453751	-0.05867086180146292	0.22618998878553562	-0.020215581221400963	-0.015956236835590318	-0.05505600285132105	0.02859489185619568	-0.009135141590552176	0.11293663450562777	0.024773501425994854	0.15891995549826354	-0.07065455356378558	0.107867289373681	0.19332784895451066	0.2790374567977114
F7E981|NID2	0.061400544664143214	0.06662790781453305	0.003987183673437464	0.010666925051856083	-0.02265710833819448	0.10907809490862158	0.10869567283639045	-0.027580808911370408	-0.0293349209216488	-0.01719876904932119	-0.021493061067639416	-0.03489479044618582	0.08542214284887233	0.12234125546116922	0.07098891024021886
F7GNI6|NDRG4	-0.27886918621272816	0.15333954100786396	-0.8849323482438195	-0.17025961701632536	-0.45662433615188935	-0.5173992169085215	-0.8925223053202813	-0.3304088046041893	0.09079765723637917	-0.4791279848957064	-0.13843717748623477	0.1967829085793307	-0.5306628753680643	-0.3761919061043213	-1.0761379624158744
A0A1D5QJL1|KPNA1	0.15066788276123064	0.2202897849324908	-0.0807408469610634	0.06284964932772387	-0.11272492721725008	-0.05642543346281893	-0.13907966561197055	0.07724916430905687	0.011830822899253135	-0.030569532417780154	0.02642372474434239	-0.003983513918497897	-0.1487474462639291	-0.028268602684014286	-0.03684883130181745
A0A1D5QTG3|SYT17	0.16858979075849315	0.1327552088517716	-0.05562559883410608	0.20430799546797584	0.2933483637697456	0.2229569664584587	0.00915999928547609	0.12932018495880043	-0.10823574866856409	0.045310432428689346	-0.11658877848955482	0.2875765900965853	0.01591223896574133	-0.06779696687065175	-0.08798768029361828
H9EU88|STMN3	0.21417082506738874	0.23513363217151134	0.048421521451555094	0.1498602114455994	0.10823695851275714	0.0769619818148842	-0.023824863214580883	0.11497678554392426	0.060740423380199304	0.10400019257656987	0.06517345900506684	0.1545203084439893	0.04334321098085171	0.1607163590265891	0.14245622493847354
A0A1D5Q3M3|BCL2L13	0.021197002668542658	-0.05867086180146292	0.08526910447786579	0.0013376867355112954	-0.030739454636053154	0.05048977045369296	0.14476492754391226	-0.013067979212478847	0.06957199034392042	0.09663948762531566	0.15652940807326943	0.10729401317190829	0.22086777650140438	0.291429669439686	0.3564935968777076
F7FWN4|SRC	0.1129084067970062	0.23399720435308896	-0.03502512923984584	0.06540988964628784	0.10208997417760796	0.11395618929708579	0.03885409982376978	0.06362120084476189	0.0670541973124017	-0.053588149020509915	-0.02827584291205064	0.15927775724280382	-0.0682575284035612	0.054270920032624625	-0.11047169444499728
F6PNE3|GRPEL1	-0.07815080773465016	0.0013364475628141331	-0.18884751049330828	-0.14784546797139406	-0.23656700306337072	-0.20341362362797238	-0.2026187480261201	-0.10241911129665052	-0.10681367359936617	-0.13789811600499693	-0.04743905689600704	-0.16859960397574503	-0.16360540499104223	-0.11433955280768197	-0.14100606259310916
A0A1D5RA10|ATXN2	-0.02422492620354559	0.07045299633249878	0.24764729686683004	0.034382994025663624	0.007912424079585673	0.035141806120257246	0.02472880189395915	0.27297363518342493	0.15028614944860574	0.21126497125633537	0.1779030588658364	-0.059556844680454975	0.10539055908146842	0.051638264117967514	0.12844318280411282
F6RIZ9|ME2	-0.014755726446140816	0.056377811120776125	-0.005333444303040669	-0.09829349474572104	0.003961636468949509	-0.0910906052946576	-0.04398394819005513	0.014239366783256685	-0.013260158063577485	-0.007912424079585673	-0.004005634338798497	0.01451282969889156	-0.002669186775984364	-0.04789740943294686	-0.10745350288208276
F6Z1E5|ERICH4	-1.0364916560974355	-0.9853667298237281	-0.9658050801164032	-1.0911478880581955	-0.9621523693786406	-0.9571638020897424	-0.9370687442735434	-0.9351345601467755	-1.0306826043833952	-0.9726433375600025	-1.0269167330226616	-1.056795705003398	-0.9893723641625266	-1.0254861620126874	-1.0469326120308478
H9Z680|STOM	-0.2675791729935032	-0.24417190568596608	-0.2587818013076365	-0.2977084303077725	-0.14599154994569566	-0.2248099168293488	-0.18609629211345796	-0.29806002690632893	-0.2819003801574572	-0.2712113262090857	-0.2577108018562476	-0.17607085340688025	-0.20143387109827868	-0.06350960846755371	-0.1737782623100385
